word,root
anangangana,anganga
angangaina,anganga
fananganga,anganga
fanangangana,anganga
fanganga,anganga
fianganga,anganga
fiangangana,anganga
iangangana,anganga
mampananganga,anganga
mampifananganga,anganga
mananganga,anganga
mianganga,anganga
mifananganga,anganga
mpananganga,anganga
mpianganga,anganga
tafanganga,anganga
voanganga,anganga
anganoina,angano
anganongano,angano
fiangano,angano
fianganoana,angano
ianganoana,angano
manangano,angano
miangano,angano
mpiangano,angano
voaangano,angano
angarina,angatra
fiangarana,angatra
fiangatra,angatra
iangarana,angatra
manangatra,angatra
miangatra,angatra
mpiangatra,angatra
fiangaviana,angavy
fiangavy,angavy
iangaviana,angavy
miangavy,angavy
mpiangavy,angavy
voangavy,angavy
angazina,angazy
mampanangefa,angefa
mampifanangefa,angefa
mifanangefa,angefa
angelingely,angely
iangelongelonana,angelongelona
miangelongelona,angelongelona
anangentsanana,angentsana
angentsanana,angentsana
angentsangentsana,angentsana
angentsanina,angentsana
fanangentsana,angentsana
fanangentsanana,angentsana
fiangentsana,angentsana
fiangentsanana,angentsana
iangentsanana,angentsana
manangentsana,angentsana
miangentsana,angentsana
mpanangentsana,angentsana
mpiangentsana,angentsana
tafangentsana,angentsana
voangentsana,angentsana
angesoina,angeso
angesongeso,angeso
fiangeso,angeso
fiangesoana,angeso
iangesoana,angeso
miangeso,angeso
mpiangeso,angeso
angesongesoina,angesongeso
iangesongesoana,angesongeso
miangesongeso,angesongeso
angivavy,angy
manangy,angy
miangy,angy
voangy,angy
fiangiangiana,angiangy
fiangiangy,angiangy
iangiangiana,angiangy
miangiangy,angiangy
mpiangiangy,angiangy
angitrangirana,angitrangitra
angitrangirina,angitrangitra
angitrangitana,angitrangitra
fiangitrangitana,angitrangitra
fiangitrangitra,angitrangitra
iangitrangirana,angitrangitra
iangitrangitana,angitrangitra
miangitrangitra,angitrangitra
mpiangitrangitra,angitrangitra
tafangitrangitra,angitrangitra
mahaango,ango
mihaango,ango
mafangoaina,angoaina
fiangoango,angoango
fiangoangoana,angoango
iangoangoana,angoango
miangoango,angoango
mpiangoango,angoango
anangolana,angola
angolaina,angola
angolaina,angola
angolangola,angola
angolangolaina,angola
iangolana,angola
manangola,angola
miangola,angola
miangolangola,angola
anangolena,angoly
angolena,angoly
fanangolena,angoly
fanangoly,angoly
mampanangoly,angoly
mampifanangoly,angoly
manangoly,angoly
mifanangoly,angoly
mpanangoly,angoly
voangoly,angoly
anangonana,angona
angonina,angona
fanangona,angona
fiangona,angona
fiangonana,angona
iangonana,angona
mahangona,angona
mampanangona,angona
mampiangona,angona
mampifanangona,angona
manangona,angona
miangona,angona
mifanangona,angona
mpanangona,angona
mpiangona,angona
tafangona,angona
voangona,angona
anangongoana,angongo
anangongonana,angongo
fanangongo,angongo
fanangongonana,angongo
fiangongo,angongo
fiangongoana,angongo
iangongoana,angongo
manangongo,angongo
miangongo,angongo
mpanangongo,angongo
mpiangongo,angongo
angontsinana,angontsina
miangosoly,angosoly
angotingoty,angoty
fiangotiana,angoty
fiangoty,angoty
iangotiana,angoty
miangoty,angoty
mpiangoty,angoty
mahangoze,angoze
mampanangoze,angoze
miangoze,angoze
panangoze,angoze
voangoze,angoze
ananiana,any
anina,any
ankanesana,any
fananiana,any
manany,any
mankany,any
mpanany,any
voany,any
ampianianana,aniana
ampianianina,aniana
fianiana,aniana
fianianana,aniana
ianianana,aniana
mampianiana,aniana
mianiana,aniana
mpianiana,aniana
anianiany,aniany
fianiany,aniany
ianianiana,aniany
mianiany,aniany
ananihana,anika
anihina,anika
fananihana,anika
fananika,anika
fianihana,anika
fianika,anika
iananihana,anika
ianihana,anika
mahanika,anika
mananika,anika
mianika,anika
mpananika,anika
mpianika,anika
tafanika,anika
voanika,anika
fianike,anike
kianike,anike
mahaanike,anike
mampananike,anike
mianike,anike
mifananike,anike
pananike,anike
pianike,anike
voaanike,anike
animbalaka,anina
aninanina,anina
fianina,anina
fianinana,anina
ianinana,anina
mianina,anina
mpianina,anina
tafanina,anina
voampihanina,anina
voanina,anina
aanja,anja
ampianja,anja
faanja,anja
fampianja,anja
fianja,anja
mahaanja,anja
mampananja,anja
mampianja,anja
mianja,anja
mifananja,anja
mihamianja,anja
pananja,anja
pianja,anja
fianjadiana,anjady
fianjady,anjady
ianjadiana,anjady
mahanjady,anjady
mianjady,anjady
mpianjady,anjady
fianjaika,anjaika
fianjaikana,anjaika
ianjaikana,anjaika
mianjaika,anjaika
mpianjaika,anjaika
ananjaingana,anjaingy
anjaingaina,anjaingy
anjaingena,anjaingy
mananjaingy,anjaingy
voanjaingy,anjaingy
ananjahana,anjaka
anjahina,anjaka
anjakanjahina,anjaka
anjakanjaka,anjaka
mananjaka,anjaka
mananjakanjaka,anjaka
ananjakanjahana,anjakanjaka
mananjakanjaka,anjakanjaka
mampianjake,anjake
mianjake,anjake
pianjake,anjake
anjananjana,anjana
anjananjanana,anjananjana
ananjanoana,anjano
anjanoina,anjano
mananjano,anjano
anjaramahazo,anjara
ampanje,anje
mampanje,anje
manje,anje
mihamanje,anje
panje,anje
mankanjefa,anjefa
miankanjefa,anjefa
ampanjo,anjo
ampianjo,anjo
mampanjo,anjo
panjo,anjo
anjoanina,anjoana
anjonanjona,anjona
ianjonana,anjona
mianjona,anjona
aanjonanjona,anjonanjona
fianjonanjonana,anjonanjona
ianjonanjonana,anjonanjona
mahanjonanjona,anjonanjona
mianjonanjona,anjonanjona
mpianjonanjona,anjonanjona
anjoronakoho,anjoro
mahankane,ankane
mampiankane,ankane
manankane,ankane
mifampiankane,ankane
piankane,ankane
pifampiankane,ankane
miankany,ankany
faanke,anke
anankenjena,ankenjy
ankenjena,ankenjy
manankenjy,ankenjy
aanky,anky
ankianky,anky
mahaanky,anky
mampianky,anky
mananky,anky
mianky,anky
mifampianky,anky
mihamianky,anky
pananky,anky
pianky,anky
pifampianky,anky
aankina,ankina
anankinana,ankina
ankinankina,ankina
ankinina,ankina
fanankina,ankina
fanankinana,ankina
fiankina,ankina
fiankinana,ankina
iankinana,ankina
mahankina,ankina
mampanankina,ankina
mampifanankina,ankina
manankina,ankina
manankinaina,ankina
miankina,ankina
mifanankina,ankina
mpampiankina,ankina
mpanankina,ankina
mpiankina,ankina
tafankina,ankina
voankina,ankina
anankoana,anko
ankoina,anko
mananko,anko
mianko,anko
anankolarana,ankolatra
ankolarina,ankolatra
manankolatra,ankolatra
ananovana,ano
anoina,ano
anovina,ano
manano,ano
mpanano,ano
noina,ano
ananoanoana,anoano
anoanoana,anoano
anoanoina,anoano
kinanonanobe,anoano
kinoanoabe,anoano
mananoano,anoano
anohina,anoka
ianohana,anoka
mianoka,anoka
mampananoloana,anoloana
mampifananoloana,anoloana
mifananoloana,anoloana
ananona,anona
ananovana,anona
ananovina,anona
anonovina,anona
fananona,anona
ianona,anona
mampananona,anona
mampifananona,anona
mananona,anona
mifananona,anona
mihanona,anona
mpananona,anona
voaanona,anona
ianonanonana,anonanona
mianonanona,anonanona
anorina,anotra
fianorana,anotra
fianotra,anotra
ianorana,anotra
mianotra,anotra
mpianotra,anotra
voanotra,anotra
miantaha,antaha
anantanonana,antanona
antanonina,antanona
fanantanona,antanona
manantanona,antanona
antarajery,antara
antarantara,antara
antaravava,antara
anantefana,antefa
antefaina,antefa
fiantefa,antefa
iantefana,antefa
manantefa,antefa
miantefa,antefa
mpiantefa,antefa
fianteherana,antehitra
fiantehitra,antehitra
ianteherana,antehitra
miantehitra,antehitra
mpiantehitra,antehitra
antendrivary,antena
mampanantena,antena
mampifanantena,antena
manantena,antena
mifanantena,antena
mihaantetse,antetse
antikantika,antika
iantikantehana,antika
miantikantika,antika
antimatima,antima
manantimo,antimo
manantinana,antinana
ananterana,antitra
anterina,antitra
antitrantitra,antitra
fahanterana,antitra
ifananterana,antitra
konantitra,antitra
manantitra,antitra
miantitra,antitra
mifanantitra,antitra
mihaantitra,antitra
mihantitra,antitra
anantoanana,antoana
antoanina,antoana
fanantoanana,antoana
fiantoanana,antoana
iantoanana,antoana
manantoana,antoana
miantoana,antoana
voantoana,antoana
antoandrotoandro,antoandro
antoantoandro,antoandro
manantoandro,antoandro
miantoandro,antoandro
antohina,antody
anantohana,antoka
fiantohana,antoka
fiantoka,antoka
iantohana,antoka
manantoka,antoka
miantoka,antoka
mpiantoka,antoka
voaantoka,antoka
aantoke,antoke
mahaantoke,antoke
mamantoke,antoke
mampiantoke,antoke
miantoke,antoke
mifampiantoke,antoke
mihamiantoke,antoke
piantoke,antoke
voaantoke,antoke
anantomorana,antomotra
antomorina,antomotra
fanantomorana,antomotra
fanantomotra,antomotra
manantomotra,antomotra
miantomotra,antomotra
mpanantomotra,antomotra
voantomotra,antomotra
miantoraka,antoraka
antrantra,antra
fahantrana,antra
fiantra,antra
fiantrana,antra
iantrana,antra
mahantra,antra
mampiantra,antra
miantra,antra
mifampiantra,antra
mpiantra,antra
ampiantsa,antsa
anantsana,antsa
antsaina,antsa
antsavina,antsa
fahantsa,antsa
fampiantsa,antsa
fanatsana,antsa
fiantsa,antsa
fiantsana,antsa
fifampiantsa,antsa
iantsana,antsa
kiantsa,antsa
mahaantsa,antsa
mahantsa,antsa
mampahantsa,antsa
mampiantsa,antsa
manantsa,antsa
miantsa,antsa
mifampiantsa,antsa
mihamahantsa,antsa
mpiantsa,antsa
piantsa,antsa
pifampiantsa,antsa
voaantsa,antsa
voantsa,antsa
anantsafana,antsafa
antsafaina,antsafa
fanantsafa,antsafa
fanantsafana,antsafa
fifanantsafana,antsafa
mahantsafa,antsafa
mampanantsafa,antsafa
mampifanantsafa,antsafa
manantsafa,antsafa
mifanantsafa,antsafa
mpanantsafa,antsafa
voantsafa,antsafa
antsakina,antsaky
antsalina,antsaly
miantsambo,antsambo
antsamborina,antsambotra
fiantsamborana,antsambotra
fiantsambotra,antsambotra
iantsamborana,antsambotra
mahantsambotra,antsambotra
mampiantsambotra,antsambotra
miantsambotra,antsambotra
mifampiantsambotra,antsambotra
mpiantsambotra,antsambotra
tafantsambotra,antsambotra
fiantsampazana,antsampy
fiantsampy,antsampy
iantsampazana,antsampy
iantsampiana,antsampy
mahatsampy,antsampy
miantsampy,antsampy
mpiantsampy,antsampy
tafantsampy,antsampy
antsangaina,antsanga
manantsanga,antsanga
miantsanga,antsanga
antsangorina,antsangory
antsantsangory,antsantsa
anantsasahana,antsasaka
antsasahina,antsasaka
fanantsasahana,antsasaka
fanantsasaka,antsasaka
manantsasaka,antsasaka
mantsasaka,antsasaka
mpanantsasaka,antsasaka
voantsasaka,antsasaka
mamontsavy,antsavy
tantsiraka,antsiraka
ampanantsoana,antso
antsoantso,antso
antsoina,antso
antsovina,antso
fanantso,antso
fiantso,antso
fiantsoana,antso
iantsoana,antso
iantsovana,antso
mahantso,antso
mampiantso,antso
miantso,antso
mifampiantso,antso
mpiantso,antso
voantso,antso
anantsodiana,antsody
anantsodiavana,antsody
antsodina,antsody
fanantsodiana,antsody
fanantsody,antsody
manantsody,antsody
mpanantsody,antsody
voantsody,antsody
anantsoharana,antsohara
antsoharaina,antsohara
fanantsohara,antsohara
fanantsoharana,antsohara
manantsohara,antsohara
mpanantsohara,antsohara
aantsona,antsona
anantsonana,antsona
antsonaina,antsona
antsonina,antsona
fanantsona,antsona
fanantsonana,antsona
fiantsona,antsona
fiantsonana,antsona
iantsonana,antsona
manantsona,antsona
miantsona,antsona
mpanantsona,antsona
mpiantsona,antsona
tafantsona,antsona
voantsona,antsona
manantsonantsona,antsonantsona
anantsontsanana,antsontsana
manantsontsana,antsontsana
anantsoriana,antsory
antsorina,antsory
voantsory,antsory
antsoromboanjo,antsoro
antsorohina,antsoroka
anantsorona,antsorona
anantsoronana,antsorona
antsoronina,antsorona
fanantsoronana,antsorona
fiantsoroana,antsorona
fiantsorona,antsorona
iantsoroana,antsorona
manantsorona,antsorona
miantsorona,antsorona
mpanantsorona,antsorona
mpiantsorona,antsorona
mankao,ao
ampaody,aody
manaole,aole
aoriandriana,aoriana
fiaoriana,aoriana
fiaorianana,aoriana
iaorianana,aoriana
mahaoriana,aoriana
miaoriana,aoriana
mpiaoriana,aoriana
miaotra,aotra
mpiaotra,aotra
apanapana,apana
apokapoka,apoka
fiapohana,apoka
fiapoka,apoka
iapohana,apoka
miapoka,apoka
mpiapoka,apoka
tafapoka,apoka
ampanara,ara
arana,ara
fampanara,ara
fanara,ara
mampanara,ara
manara,ara
miara,ara
panara,ara
ampiarahaba,arahaba
arahabaina,arahaba
fampiarahaba,arahaba
fiarahaba,arahaba
fiarahabana,arahaba
fifampiarahaba,arahaba
fifampiarahabana,arahaba
iarahabana,arahaba
ifampiarahabana,arahaba
maharahaba,arahaba
mampiarahaba,arahaba
miarahaba,arahaba
mifampiarahaba,arahaba
mpiarahaba,arahaba
piarahaba,arahaba
pifampiarahaba,arahaba
voarahaba,arahaba
ampanarahina,araka
ampiarahana,araka
ampiarahina,araka
anarahana,araka
arahina,araka
arakaraka,araka
fampanarahana,araka
fampiarahana,araka
fampifanarahana,araka
fanarahana,araka
fanaraka,araka
fiarahana,araka
fiaraka,araka
fifanarahana,araka
iarahana,araka
ifanarahana,araka
maharaka,araka
mampanaraka,araka
mampifanaraka,araka
manaraka,araka
miaraka,araka
mifanaraka,araka
monimanaraka,araka
mpanaraka,araka
mpiaraka,araka
tafaraka,araka
tafiaraka,araka
voaraka,araka
manarakaly,arakaly
aarake,arake
ampiarake,arake
faarake,arake
fanarake,arake
fiarake,arake
maharake,arake
mampanarake,arake
mampiarake,arake
mampifanarake,arake
manarake,arake
mifampanarake,arake
mifanarake,arake
mihamiarake,arake
panarake,arake
piarake,arake
pifanarake,arake
tafarake,arake
voaarake,arake
anaranana,arana
aranana,arana
aranina,arana
fanarana,arana
fanaranana,arana
fiarana,arana
fiaranana,arana
iaranana,arana
mampanarana,arana
mampifanarana,arana
manarana,arana
miarana,arana
mifanarana,arana
mpanarana,arana
mpiarana,arana
voarana,arana
aare,are
fahamarina,are
mahaare,are
mampanare,are
miare,are
mifampiare,are
mifanare,are
mihamiare,are
panare,are
piare,are
pifanare,are
hareriana,arery
ahariana,ary
anariana,ary
ariana,ary
ariarina,ary
aridaina,ary
arikitra,ary
fahariana,ary
fahary,ary
fanariana,ary
fanary,ary
iariana,ary
mahary,ary
manary,ary
mankarỳ,ary
miary,ary
mifanary,ary
mpahary,ary
mpanary,ary
voary,ary
fanaria,aria
mahamarike,arike
mamparike,arike
mifampimarike,arike
mimarike,arike
voamarike,arike
ampiarenana,arina
anaremana,arina
anarenana,arina
arenina,arina
arinarina,arina
fanamarinana,arina
fanaremana,arina
fanarenana,arina
fanarina,arina
fiaremana,arina
fiarenana,arina
fiarina,arina
iaremana,arina
iarenana,arina
mahamarina,arina
maharina,arina
mampanarina,arina
mampifanarina,arina
manamarina,arina
manarina,arina
marina,arina
miarina,arina
mifanarina,arina
mpanarina,arina
mpiarina,arina
tafarina,arina
voarina,arina
anarirana,arira
ariraina,arira
fanarira,arira
fanarirana,arira
fiarira,arira
fiarirana,arira
iarirana,arira
maharira,arira
manarira,arira
miarira,arira
mpanarira,arira
mpiarira,arira
voarira,arira
aharetana,aritra
anaretana,aritra
aretina,aritra
aritraritra,aritra
faharetana,aritra
fanaretana,aritra
fanaritra,aritra
fiaretana,aritra
fiaritra,aritra
iaretana,aritra
iaretrana,aritra
maharitra,aritra
mampanaritra,aritra
manaritra,aritra
miaritra,aritra
mihamanaritra,aritra
mpiaritra,aritra
ampanarivo,arivo
arivoarivo,arivo
faharivo,arivo
inarivo,arivo
mahapanarivo,arivo
mampanarivo,arivo
manarivo,arivo
mpanarivo,arivo
tsiarivoarivo,arivo
aaro,aro
aromby,aro
arovana,aro
faaro,aro
fiaro,aro
fiarovana,aro
iarovana,aro
maharo,aro
mampiaro,aro
miaro,aro
mifampiaro,aro
mpiaro,aro
panaro,aro
piaro,aro
pifampiaro,aro
voaro,aro
aroakatra,aroa
mankaroa,aroa
mbaroa,aroa
mbaroy,aroy
ampiasa,asa
ampiasaina,asa
ampiasana,asa
anasana,asa
asaina,asa
fampiasa,asa
fampiasana,asa
fanasa,asa
fanasana,asa
fiasana,asa
hiasa,asa
iasana,asa
mahaasa,asa
mahasa,asa
mampiasa,asa
mampifanasa,asa
manasa,asa
miasa,asa
mifanasa,asa
mihamiasa,asa
mpampiasa,asa
mpiasa,asa
pampiasa,asa
piasa,asa
voasa,asa
asahaina,asaha
fanasaha,asaha
mahasaha,asaha
manasaha,asaha
manasaka,asaha
asaramaimbo,asara
asaramaizina,asara
asaramanitra,asara
iasiana,asy
miasy,asy
asidraina,asidra
fiatarana,atatra
fiatatra,atatra
iatarana,atatra
miatatra,atatra
mpiatatra,atatra
anaty,aty
atinimerina,aty
mankaty,aty
mbaty,aty
fiatiatiana,atiaty
fiatiaty,atiaty
iatiatiana,atiaty
miatiaty,atiaty
miatikatika,atikatika
manatike,atike
mbatike,atike
anaterana,atitra
aterana,atitra
aterina,atitra
fanaterana,atitra
fanatitra,atitra
mahatitra,atitra
manatitra,atitra
miatitra,atitra
mpanatitra,atitra
voatitra,atitra
fanatitse,atitse
manatitse,atitse
panatitse,atitse
aato,ato
aoina,ato
atoato,ato
atoina,ato
famato,ato
fampiato,ato
fampiatoana,ato
fiato,ato
fiatoana,ato
iatoana,ato
iatona,ato
mampiato,ato
manato,ato
mankato,ato
mbato,ato
miato,ato
mpiato,ato
tato,ato
voato,ato
anatoavana,atoa
atoavina,atoa
fanatoa,atoa
fanatoavana,atoa
manatoa,atoa
mpanatoa,atoa
fiatoato,atoato
fiatoatoana,atoato
iatoatoana,atoato
miatoato,atoato
mpiatoato,atoato
anatodizana,atody
atodibe,atody
atodifotsiny,atody
atodimalemy,atody
atodinaretina,atody
atodintariana,atody
atodizana,atody
fanatodizana,atody
fanatody,atody
mampanatody,atody
manatody,atody
mpanatody,atody
mbatoy,atoy
aatoka,atoka
atokatoka,atoka
fatohana,atoka
fiatohana,atoka
fiatoka,atoka
mahatoka,atoka
manatoka,atoka
miatoka,atoka
mpiatoka,atoka
mampanatoly,atoly
manatoly,atoly
panatoly,atoly
manatra,atra
aatrana,atrana
anatranana,atrana
atranatrana,atrana
atranina,atrana
atrefina,atrana
fiatrana,atrana
fiatranana,atrana
iatranana,atrana
miatrana,atrana
mpiatrana,atrana
voatrana,atrana
anatrehana,atrika
anatrika,atrika
atrehina,atrika
atrikatrika,atrika
fanatrehana,atrika
fanatrika,atrika
fiatrehana,atrika
fifanatrehana,atrika
iatrehana,atrika
ifanatrehana,atrika
mahatrika,atrika
mampanatrika,atrika
mampifanatrika,atrika
manatrika,atrika
miatrika,atrika
mpanatrika,atrika
sokatrika,atrika
voaatrika,atrika
miatsa,atsa
mpiatsa,atsa
fiatse,atse
mampiatse,atse
miatse,atse
piatse,atse
mankatsy,atsy
mahaatsike,atsike
mampanatsike,atsike
mampifanatsike,atsike
miatseke,atsike
mifampanatsike,atsike
mifanatsike,atsike
mihaatsike,atsike
panatsike,atsike
piatsike,atsike
anatsimo,atsimo
atsimotsimo,atsimo
atsinomina,atsimo
fanatsimo,atsimo
fanatsinomana,atsimo
manatsimo,atsimo
mpanatsimo,atsimo
ahatsinanana,atsinanana
anatsinananana,atsinanana
antsinanana,atsinanana
atsinanananana,atsinanana
atsinananina,atsinanana
fanatsinanana,atsinanana
fanatsinananana,atsinanana
manatsinanana,atsinanana
mpanatsinanana,atsinanana
aava,ava
ampiava,ava
anava,ava
avaina,ava
avana,ava
faava,ava
fampiava,ava
fiava,ava
iavana,ava
mahava,ava
mampiava,ava
miava,ava
mpiava,ava
piava,ava
voava,ava
ampiavahana,avaka
anavahana,avaka
avahana,avaka
avakavaka,avaka
fanavahana,avaka
fanavaka,avaka
fiavaka,avaka
iavahana,avaka
mahavaka,avaka
mampiavaka,avaka
manavaka,avaka
miavaka,avaka
mpanavaka,avaka
mpiavaka,avaka
voaavaka,avaka
voavaka,avaka
fanavakavahana,avakavaka
faavake,avake
kiavake,avake
mahaavake,avake
mampanavake,avake
mampiavake,avake
miavake,avake
mifanavake,avake
mihamiavake,avake
panavake,avake
piavake,avake
pifanavake,avake
voaavake,avake
avanavana,avana
mavana,avana
anavaratra,avaratra
avarabaratra,avaratra
fianavaratana,avaratra
manavaratse,avaratse
tavaratse,avaratse
mahave,ave
miave,ave
ampihaviana,avy
anaviana,avy
aviavy,avy
fanaviana,avy
fanavy,avy
fiaviana,avy
fiavy,avy
fihaviana,avy
fihavy,avy
iaviana,avy
ihaviana,avy
mampanavy,avy
manavy,avy
mankanavy,avy
miavy,avy
mihavy,avy
mpiavy,avy
aviavimamiomby,aviavy
anavenana,avina
avenina,avina
fanavenana,avina
fanavina,avina
mahavina,avina
mampanavina,avina
mampifanavina,avina
manavina,avina
mifanavina,avina
mpanavina,avina
voavina,avina
avoavo,avo
haavo,avo
havoana,avo
mampiavo,avo
mampifanavo,avo
mifampiavo,avo
mifanavo,avo
mihamiavo,avo
piavo,avo
pifampiavo,avo
anavoanana,avoana
avoanina,avoana
avoantsara,avoana
manavoana,avoana
anavoavoana,avoavo
avoavoina,avoavo
fanavoavo,avoavo
fanavoavoana,avoavo
fiavoavo,avoavo
fiavoavoana,avoavo
iavoavoana,avoavo
manavoavo,avoavo
miavoavo,avoavo
mpanavoavo,avoavo
mpiavoavo,avoavo
avokompapango,avoko
avonavona,avona
fiavona,avona
fiavonana,avona
iavonana,avona
iavonavonana,avona
miavona,avona
mpiavona,avona
anavosana,avosa
avosaina,avosa
fanavosa,avosa
favosana,avosa
fiavosa,avosa
fiavosana,avosa
iavosana,avosa
manavosa,avosa
miavosa,avosa
mpanavosa,avosa
voavosa,avosa
aavotra,avotra
anavotana,avotra
avotana,avotra
avotravotra,avotra
fanavotana,avotra
fanavotra,avotra
fiavotana,avotra
fiavotra,avotra
iavotana,avotra
mahavotra,avotra
mampanavotra,avotra
mampiavotra,avotra
mampifanavotra,avotra
manavotra,avotra
miavotra,avotra
mifampiavotra,avotra
mifanavotra,avotra
mpanavotra,avotra
mpiavotra,avotra
voavotra,avotra
avota,avotry
aavotse,avotse
mahavotse,avotse
mampanavotse,avotse
mifanavotse,avotse
panavotse,avotse
piavotse,avotse
pifampanavotse,avotse
pifanavotse,avotse
voaavotse,avotse
fiavovona,avovona
miavovona,avovona
azarina,azary
voazary,azary
ahazahoana,azo
ahazoana,azo
ampahazo,azo
azoazo,azo
fahazahoana,azo
fahazo,azo
fahazoa,azo
fahazoana,azo
fampahazoa,azo
fiazoa,azo
fifankahazoana,azo
fihazo,azo
fihazoana,azo
ihazoana,azo
mahazo,azo
mampahazo,azo
mifankahazo,azo
mihaazo,azo
mpahazo,azo
mpihazo,azo
pahazo,azo
piazo,azo
fiba,ba
miba,ba
mpiba,ba
mibaba,baba
fibabababa,babababa
fibabababana,babababa
